=== Visibility Analysis Summary ===
Total patches: 49152
Geometric visible: 3109 (6.3%)
Light illuminated: 2947 (94.8% of geometric)
Reflection conditions met: 2947 (94.8% of geometric)
Light unoccluded: 2947 (94.8% of geometric)
Final visible: 2947 (6.0% of total)
Visible area: 344.80 (9.5% of total area)

=== Detailed Visibility Information ===
Patch Index  | Incidence Angle  |  Viewing Angle  
-------------+------------------+-----------------
    7300     |      58.76       |      59.78      
    7424     |      45.54       |      46.40      
    7425     |      57.40       |      58.43      
    7427     |      58.15       |      59.06      
    7428     |      54.02       |      55.00      
    7429     |      52.56       |      53.52      
    7430     |      52.10       |      53.11      
    7435     |      47.63       |      48.66      
    7436     |      47.49       |      48.53      
    7552     |      31.57       |      32.33      
    7553     |      44.40       |      45.01      
    7554     |      45.08       |      45.93      
    7559     |      57.80       |      58.77      
    7560     |      57.65       |      58.63      
    7561     |      55.22       |      56.21      
    7562     |      54.15       |      55.17      
    7565     |      42.10       |      43.11      
    7566     |      45.62       |      46.54      
    7567     |      51.23       |      52.23      
    7568     |      51.80       |      52.79      
    7573     |      43.14       |      43.76      
    7574     |      38.54       |      39.51      
    7575     |      49.37       |      50.36      
    7576     |      51.47       |      52.47      
    7583     |      47.08       |      48.09      
    7584     |      47.34       |      48.36      
    7585     |      41.80       |      42.74      
    7586     |      39.87       |      40.87      
    7587     |      39.85       |      40.84      
    7588     |      42.57       |      43.47      
    7589     |      54.85       |      55.85      
    7590     |      55.72       |      56.66      
    7674     |      58.76       |      59.87      
    7680     |      56.37       |      57.30      
    7681     |      48.59       |      49.22      
    7682     |      40.17       |      41.10      
    7683     |      39.91       |      40.85      
    7684     |      44.53       |      45.25      
    7685     |      55.30       |      56.27      
    7686     |      55.24       |      56.22      
    7687     |      52.58       |      53.56      
    7688     |      52.94       |      53.90      
    7689     |      55.28       |      56.23      
    7690     |      55.38       |      56.33      
    7691     |      46.62       |      47.60      
    7692     |      46.47       |      47.46      
    7693     |      52.04       |      53.01      
    7694     |      52.48       |      53.45      
    7695     |      52.04       |      53.01      
    7696     |      51.55       |      52.52      
    7697     |      48.21       |      49.18      
    7698     |      51.55       |      52.38      
    7788     |      51.73       |      52.77      
    7791     |      57.87       |      58.99      
    7792     |      57.95       |      59.09      
    7808     |      48.99       |      49.70      
    7809     |      56.02       |      56.93      
    7810     |      55.63       |      56.56      
    7811     |      43.38       |      44.29      
    7812     |      47.93       |      48.65      
    7813     |      47.89       |      48.61      
    7814     |      40.84       |      41.79      
    7815     |      56.17       |      56.99      
    7816     |      53.21       |      54.13      
    7821     |      56.39       |      57.35      
    7822     |      56.87       |      57.82      
    7827     |      55.57       |      56.39      
    7828     |      52.66       |      53.64      
    7835     |      48.66       |      49.63      
    7836     |      48.40       |      49.39      
    7837     |      53.78       |      54.75      
    7838     |      53.75       |      54.73      
    7839     |      56.02       |      56.98      
    7840     |      56.81       |      57.79      
    7913     |      51.27       |      52.39      
    7914     |      51.82       |      52.93      
    7915     |      57.50       |      58.64      
    7916     |      57.52       |      58.65      
    7923     |      58.08       |      59.20      
    7937     |      57.48       |      58.21      
    7938     |      55.91       |      56.68      
    7941     |      53.95       |      54.88      
    7942     |      57.70       |      58.52      
    7943     |      41.02       |      41.95      
    7944     |      46.29       |      47.03      
    7945     |      51.15       |      51.84      
    7946     |      43.55       |      44.49      
    7947     |      50.21       |      51.10      
    7948     |      49.06       |      50.01      
    7957     |      58.43       |      59.33      
    7958     |      58.79       |      59.68      
    7959     |      47.98       |      48.93      
    7960     |      47.93       |      48.87      
    7961     |      48.49       |      49.42      
    7962     |      49.42       |      50.38      
    8038     |      50.12       |      51.19      
    8039     |      51.82       |      52.91      
    8040     |      52.07       |      53.17      
    8041     |      56.62       |      57.73      
    8042     |      56.63       |      57.73      
    8043     |      52.57       |      53.66      
    8044     |      52.09       |      53.19      
    8045     |      45.32       |      46.40      
    8046     |      43.97       |      45.08      
    8047     |      43.51       |      44.61      
    8048     |      43.52       |      44.62      
    8049     |      51.17       |      52.25      
    8050     |      52.03       |      53.08      
    8067     |      45.02       |      45.91      
    8068     |      44.97       |      45.88      
    8069     |      48.58       |      49.47      
    8070     |      48.36       |      49.27      
    8071     |      55.14       |      56.01      
    8073     |      41.05       |      41.93      
    8074     |      41.85       |      42.70      
    8075     |      55.25       |      55.96      
    8076     |      54.51       |      55.24      
    8077     |      53.44       |      54.07      
    8078     |      46.27       |      47.20      
    8081     |      56.26       |      57.11      
    8082     |      54.76       |      55.68      
    8085     |      55.84       |      56.75      
    8086     |      55.59       |      56.52      
    8087     |      56.63       |      57.56      
    8088     |      57.19       |      58.08      
    8162     |      54.22       |      55.28      
    8163     |      55.84       |      56.92      
    8164     |      54.84       |      55.91      
    8165     |      51.47       |      52.55      
    8166     |      51.09       |      52.17      
    8167     |      55.69       |      56.76      
    8168     |      55.71       |      56.79      
    8169     |      54.42       |      55.50      
    8170     |      55.03       |      56.08      
    8173     |      57.98       |      59.04      
    8174     |      57.70       |      58.78      
    8175     |      55.55       |      56.62      
    8176     |      55.53       |      56.60      
    8177     |      52.70       |      53.78      
    8178     |      52.53       |      53.60      
    8179     |      48.94       |      50.01      
    8180     |      48.71       |      49.78      
    8181     |      50.26       |      51.34      
    8182     |      50.48       |      51.54      
    8183     |      52.60       |      53.68      
    8184     |      53.37       |      54.42      
   13290     |      57.37       |      58.29      
   13427     |      57.98       |      59.04      
   13428     |      58.78       |      59.84      
   13544     |      58.23       |      59.25      
   13545     |      53.74       |      54.80      
   13546     |      53.37       |      54.34      
   13671     |      58.41       |      59.41      
   13672     |      58.41       |      59.41      
   13673     |      58.70       |      59.70      
   13674     |      58.80       |      59.82      
   13679     |      57.83       |      58.88      
   13680     |      57.63       |      58.66      
   13685     |      55.88       |      56.91      
   13686     |      54.69       |      55.64      
   13687     |      50.04       |      51.04      
   13688     |      50.91       |      51.93      
   13689     |      42.81       |      43.77      
   13690     |      39.06       |      40.06      
   13693     |      58.69       |      59.57      
   13694     |      58.63       |      59.58      
   13695     |      53.12       |      54.12      
   13809     |      58.67       |      59.68      
   13810     |      58.25       |      59.21      
   13811     |      51.18       |      52.20      
   13812     |      50.94       |      51.94      
   13817     |      53.47       |      54.47      
   13818     |      53.00       |      53.99      
   13819     |      48.80       |      49.79      
   13820     |      46.34       |      47.33      
   13823     |      58.43       |      59.37      
   13941     |      58.86       |      59.85      
   13942     |      58.50       |      59.45      
   13949     |      56.53       |      57.51      
   13950     |      55.04       |      55.96      
   13951     |      57.86       |      58.76      
   14079     |      56.74       |      57.65      
   14195     |      58.04       |      58.96      
   14196     |      57.96       |      58.88      
   14197     |      57.91       |      58.83      
   14198     |      57.84       |      58.75      
   14199     |      57.62       |      58.53      
   14200     |      57.79       |      58.71      
   14201     |      57.75       |      58.68      
   14202     |      57.85       |      58.78      
   14313     |      56.78       |      57.67      
   14314     |      59.09       |      59.72      
   14316     |      58.83       |      59.72      
   14317     |      58.12       |      59.03      
   14318     |      58.13       |      59.03      
   14437     |      56.38       |      57.16      
   14438     |      56.33       |      57.11      
   14439     |      50.47       |      51.34      
   14440     |      50.84       |      51.63      
   15570     |      57.37       |      58.23      
   15643     |      58.29       |      59.37      
   15645     |      54.61       |      55.72      
   15646     |      53.94       |      55.05      
   15647     |      54.17       |      55.27      
   15648     |      53.92       |      55.01      
   15650     |      55.04       |      56.13      
   15679     |      49.53       |      50.41      
   15680     |      50.05       |      50.89      
   15682     |      47.83       |      48.71      
   15693     |      58.99       |      59.84      
   15695     |      57.75       |      58.56      
   15696     |      57.40       |      58.22      
   15697     |      57.84       |      58.67      
   15698     |      59.20       |      59.95      
   15699     |      55.25       |      56.08      
   15700     |      56.46       |      57.21      
   15701     |      58.21       |      58.94      
   15702     |      58.40       |      59.12      
   15767     |      56.99       |      58.07      
   15768     |      53.57       |      54.66      
   15769     |      55.29       |      56.38      
   15770     |      54.86       |      55.93      
